settlements.month	settlements.open	settlements.high	settlements.low	settlements.last	settlements.change	settlements.settle	settlements.volume	settlements.openInterest	updateTime	dsHeader	reportType	tradeDate	empty	nr
OCT 19	-	-	-	-	-.08	33.90	0	0	Thursday, 11 May 2017 06:00 PM	Soybean Oil Future	Final	05/09/2017	FALSE	312
DEC 19	-	-	-	-	-.08	33.90	0	0	Thursday, 11 May 2017 06:00 PM	Soybean Oil Future	Final	05/09/2017	FALSE	312
JLY 20	-	-	-	-	-.08	33.90	0	0	Thursday, 11 May 2017 06:00 PM	Soybean Oil Future	Final	05/09/2017	FALSE	312
OCT 20	-	-	-	-	-.08	33.90	0	0	Thursday, 11 May 2017 06:00 PM	Soybean Oil Future	Final	05/09/2017	FALSE	312
DEC 20	-	-	-	-	-.08	33.90	0	0	Thursday, 11 May 2017 06:00 PM	Soybean Oil Future	Final	05/09/2017	FALSE	312
Total							79,233	406,037	Thursday, 11 May 2017 06:00 PM	Soybean Oil Future	Final	05/09/2017	FALSE	312
Total							-	-		Soybean Oil	Final	05/09/2017	FALSE	313
Total							-	-	Thursday, 11 May 2017 10:33 PM	DJIA ($10) Future	Final	05/09/2017	FALSE	314
Total							-	-		DJIA ($10)	Final	05/09/2017	FALSE	315
JUN 17	124'305	125'020	124'240	124'280	-'075	124'265	1,052,585	3,293,135	Thursday, 11 May 2017 06:00 PM	10-Year T-Note Future	Final	05/09/2017	FALSE	316
SEP 17	124'200	124'225	124'125	124'175A	-'080	124'155	20,251	21,734	Thursday, 11 May 2017 06:00 PM	10-Year T-Note Future	Final	05/09/2017	FALSE	316
DEC 17	-	-	-	-	-'080	124'055	0	0	Thursday, 11 May 2017 06:00 PM	10-Year T-Note Future	Final	05/09/2017	FALSE	316
Total							1,072,836	3,314,869	Thursday, 11 May 2017 06:00 PM	10-Year T-Note Future	Final	05/09/2017	FALSE	316
Total							-	-		10-Year T-Note	Final	05/09/2017	FALSE	317
JUN 17	20943.0	20987.0	20875.0	20886.0	-34.	20907.0	88,501	121,805	Thursday, 11 May 2017 06:00 PM	E-mini Dow ($5) Future	Final	05/09/2017	FALSE	318
SEP 17	20898.0	20928.0B	20831.0A	20839.0A	-35.	20856.0	69	430	Thursday, 11 May 2017 06:00 PM	E-mini Dow ($5) Future	Final	05/09/2017	FALSE	318
DEC 17	-	20852.0B	20799.0A	20805.0B	-35.	20808.0	0	39	Thursday, 11 May 2017 06:00 PM	E-mini Dow ($5) Future	Final	05/09/2017	FALSE	318
MAR 18	-	-	20812.0A	20812.0A	-35.	20778.0	0	0	Thursday, 11 May 2017 06:00 PM	E-mini Dow ($5) Future	Final	05/09/2017	FALSE	318
Total							88,570	122,274	Thursday, 11 May 2017 06:00 PM	E-mini Dow ($5) Future	Final	05/09/2017	FALSE	318
Total							-	-		E-mini Dow ($5)	Final	05/09/2017	FALSE	319
MAY 17	956'2	968'0	956'2	965'0	+9'0	965'2	449	609	Thursday, 11 May 2017 06:00 PM	Soybean Future	Final	05/09/2017	FALSE	320
JLY 17	965'0	977'2	963'4	973'0	+9'2	974'0	95,647	364,497	Thursday, 11 May 2017 06:00 PM	Soybean Future	Final	05/09/2017	FALSE	320
AUG 17	965'2	978'0	965'0	974'4	+9'0	974'6	8,928	33,305	Thursday, 11 May 2017 06:00 PM	Soybean Future	Final	05/09/2017	FALSE	320
SEP 17	963'2	972'6	961'0A	969'6	+8'0	970'2	4,227	12,735	Thursday, 11 May 2017 06:00 PM	Soybean Future	Final	05/09/2017	FALSE	320
NOV 17	961'4	970'0	959'2	967'2	+6'2	967'4	37,721	180,639	Thursday, 11 May 2017 06:00 PM	Soybean Future	Final	05/09/2017	FALSE	320
JAN 18	969'0	976'4	966'6A	974'2	+6'2	974'4	1,981	14,997	Thursday, 11 May 2017 06:00 PM	Soybean Future	Final	05/09/2017	FALSE	320
MAR 18	972'0	979'6B	970'2A	977'4B	+6'0	977'4	1,304	10,277	Thursday, 11 May 2017 06:00 PM	Soybean Future	Final	05/09/2017	FALSE	320
MAY 18	975'4	983'4	974'6A	981'6	+6'0	981'4	681	5,375	Thursday, 11 May 2017 06:00 PM	Soybean Future	Final	05/09/2017	FALSE	320
JLY 18	981'4	989'6	980'4A	987'6	+6'0	987'4	845	11,674	Thursday, 11 May 2017 06:00 PM	Soybean Future	Final	05/09/2017	FALSE	320
AUG 18	986'0	986'0	985'4	985'6B	+6'0	984'0	20	147	Thursday, 11 May 2017 06:00 PM	Soybean Future	Final	05/09/2017	FALSE	320
SEP 18	-	968'0B	-	968'0B	+6'0	968'2	0	48	Thursday, 11 May 2017 06:00 PM	Soybean Future	Final	05/09/2017	FALSE	320
NOV 18	951'0	960'0	951'0	957'4A	+6'2	957'6	277	4,343	Thursday, 11 May 2017 06:00 PM	Soybean Future	Final	05/09/2017	FALSE	320
JAN 19	-	-	-	-	+6'2	961'4	0	59	Thursday, 11 May 2017 06:00 PM	Soybean Future	Final	05/09/2017	FALSE	320
MAR 19	-	-	-	-	+6'0	961'4	0	7	Thursday, 11 May 2017 06:00 PM	Soybean Future	Final	05/09/2017	FALSE	320
MAY 19	-	-	-	-	+6'2	963'2	0	7	Thursday, 11 May 2017 06:00 PM	Soybean Future	Final	05/09/2017	FALSE	320
JLY 19	-	-	-	-	+6'0	967'4	0	7	Thursday, 11 May 2017 06:00 PM	Soybean Future	Final	05/09/2017	FALSE	320
AUG 19	-	-	-	-	+6'0	964'4	0	1	Thursday, 11 May 2017 06:00 PM	Soybean Future	Final	05/09/2017	FALSE	320
SEP 19	-	-	-	-	+6'0	961'2	0	7	Thursday, 11 May 2017 06:00 PM	Soybean Future	Final	05/09/2017	FALSE	320
NOV 19	953'0	953'0	953'0	953'0	+6'2	950'4	2	34	Thursday, 11 May 2017 06:00 PM	Soybean Future	Final	05/09/2017	FALSE	320
JLY 20	-	-	-	-	+6'2	966'4	0	5	Thursday, 11 May 2017 06:00 PM	Soybean Future	Final	05/09/2017	FALSE	320
NOV 20	-	-	-	-	+6'2	952'0	0	4	Thursday, 11 May 2017 06:00 PM	Soybean Future	Final	05/09/2017	FALSE	320
Total							152,082	638,777	Thursday, 11 May 2017 06:00 PM	Soybean Future	Final	05/09/2017	FALSE	320
Total							-	-		Soybean	Final	05/09/2017	FALSE	321
MAY 17	1074'0	1075'0	1064'0	1064'0	+9'0	965'2	4	5	Thursday, 11 May 2017 06:00 PM	Mini Soybean Future	Final	05/09/2017	FALSE	322
JLY 17	964'5	977'0	964'0	972'7	+9'2	974'0	365	3,362	Thursday, 11 May 2017 06:00 PM	Mini Soybean Future	Final	05/09/2017	FALSE	322
AUG 17	971'2	977'4B	965'3A	974'7A	+9'0	974'6	20	120	Thursday, 11 May 2017 06:00 PM	Mini Soybean Future	Final	05/09/2017	FALSE	322
SEP 17	-	-	-	-	+8'0	970'2	0	106	Thursday, 11 May 2017 06:00 PM	Mini Soybean Future	Final	05/09/2017	FALSE	322
NOV 17	961'0	969'6	959'7A	967'6	+6'2	967'4	65	13,848	Thursday, 11 May 2017 06:00 PM	Mini Soybean Future	Final	05/09/2017	FALSE	322
JAN 18	975'0	975'0	975'0	975'0	+6'2	974'4	2	391	Thursday, 11 May 2017 06:00 PM	Mini Soybean Future	Final	05/09/2017	FALSE	322
MAR 18	-	-	-	-	+6'0	977'4	0	37	Thursday, 11 May 2017 06:00 PM	Mini Soybean Future	Final	05/09/2017	FALSE	322
MAY 18	-	-	-	-	+6'0	981'4	0	2	Thursday, 11 May 2017 06:00 PM	Mini Soybean Future	Final	05/09/2017	FALSE	322
JLY 18	-	-	-	-	+6'0	987'4	0	12	Thursday, 11 May 2017 06:00 PM	Mini Soybean Future	Final	05/09/2017	FALSE	322
AUG 18	-	-	-	-	+6'0	984'0	0	6	Thursday, 11 May 2017 06:00 PM	Mini Soybean Future	Final	05/09/2017	FALSE	322
SEP 18	-	-	-	-	+6'0	968'2	0	0	Thursday, 11 May 2017 06:00 PM	Mini Soybean Future	Final	05/09/2017	FALSE	322
NOV 18	955'0	956'0B	955'0	956'0B	+6'2	957'6	2	96	Thursday, 11 May 2017 06:00 PM	Mini Soybean Future	Final	05/09/2017	FALSE	322
JAN 19	-	-	-	-	+6'2	961'4	0	0	Thursday, 11 May 2017 06:00 PM	Mini Soybean Future	Final	05/09/2017	FALSE	322
MAR 19	-	-	-	-	+6'0	961'4	0	0	Thursday, 11 May 2017 06:00 PM	Mini Soybean Future	Final	05/09/2017	FALSE	322
MAY 19	-	-	-	-	+6'2	963'2	0	0	Thursday, 11 May 2017 06:00 PM	Mini Soybean Future	Final	05/09/2017	FALSE	322
JLY 19	-	-	-	-	+6'0	967'4	0	0	Thursday, 11 May 2017 06:00 PM	Mini Soybean Future	Final	05/09/2017	FALSE	322
AUG 19	-	-	-	-	+6'0	964'4	0	0	Thursday, 11 May 2017 06:00 PM	Mini Soybean Future	Final	05/09/2017	FALSE	322
SEP 19	-	-	-	-	+6'0	961'2	0	0	Thursday, 11 May 2017 06:00 PM	Mini Soybean Future	Final	05/09/2017	FALSE	322
NOV 19	-	-	-	-	+6'2	950'4	0	8	Thursday, 11 May 2017 06:00 PM	Mini Soybean Future	Final	05/09/2017	FALSE	322
JLY 20	-	-	-	-	+6'2	966'4	0	0	Thursday, 11 May 2017 06:00 PM	Mini Soybean Future	Final	05/09/2017	FALSE	322
NOV 20	-	-	-	-	+6'2	952'0	0	4	Thursday, 11 May 2017 06:00 PM	Mini Soybean Future	Final	05/09/2017	FALSE	322
Total							458	17,997	Thursday, 11 May 2017 06:00 PM	Mini Soybean Future	Final	05/09/2017	FALSE	322
MAY 17	421'0	423'2	420'4	420'4	+3'6	421'6	30	82	Thursday, 11 May 2017 06:00 PM	Chicago SRW Wheat Future	Final	05/09/2017	FALSE	323
JLY 17	433'4	434'4	428'4	430'0	-4'0	429'4	58,568	260,129	Thursday, 11 May 2017 06:00 PM	Chicago SRW Wheat Future	Final	05/09/2017	FALSE	323
SEP 17	448'6	449'4	443'2	444'4	-4'2	444'4	21,747	67,464	Thursday, 11 May 2017 06:00 PM	Chicago SRW Wheat Future	Final	05/09/2017	FALSE	323
DEC 17	469'4	470'2	463'4	464'6	-4'6	464'4	11,636	70,489	Thursday, 11 May 2017 06:00 PM	Chicago SRW Wheat Future	Final	05/09/2017	FALSE	323
MAR 18	487'0	487'6	481'6	482'2B	-4'6	482'2	3,085	17,441	Thursday, 11 May 2017 06:00 PM	Chicago SRW Wheat Future	Final	05/09/2017	FALSE	323
MAY 18	498'2	498'6B	493'4A	494'0A	-4'6	493'6	419	3,383	Thursday, 11 May 2017 06:00 PM	Chicago SRW Wheat Future	Final	05/09/2017	FALSE	323
JLY 18	504'2	505'2	500'2A	501'0B	-3'4	500'6	847	3,343	Thursday, 11 May 2017 06:00 PM	Chicago SRW Wheat Future	Final	05/09/2017	FALSE	323
SEP 18	512'2	512'4	512'2	512'4	-2'6	512'2	17	408	Thursday, 11 May 2017 06:00 PM	Chicago SRW Wheat Future	Final	05/09/2017	FALSE	323
DEC 18	528'0	528'4	528'0	528'4	-2'6	526'4	225	1,250	Thursday, 11 May 2017 06:00 PM	Chicago SRW Wheat Future	Final	05/09/2017	FALSE	323
MAR 19	-	-	-	-	-3'2	534'6	0	170	Thursday, 11 May 2017 06:00 PM	Chicago SRW Wheat Future	Final	05/09/2017	FALSE	323
MAY 19	-	-	-	-	-3'2	537'0	0	7	Thursday, 11 May 2017 06:00 PM	Chicago SRW Wheat Future	Final	05/09/2017	FALSE	323
JLY 19	-	-	-	-	-3'2	533'0	0	29	Thursday, 11 May 2017 06:00 PM	Chicago SRW Wheat Future	Final	05/09/2017	FALSE	323
Total							96,574	424,195	Thursday, 11 May 2017 06:00 PM	Chicago SRW Wheat Future	Final	05/09/2017	FALSE	323
Total							-	-		Chicago SRW Wheat	Final	05/09/2017	FALSE	324
Total							-	-	Thursday, 11 May 2017 10:33 PM	10-Year Interest Rate Swap Future	Final	05/09/2017	FALSE	325
Total							-	-		10-Year Interest Rate Swap	Final	05/09/2017	FALSE	326
Total							-	-	Thursday, 11 May 2017 10:33 PM	5-Year Interest Rate Swap Future	Final	05/09/2017	FALSE	327
Total							-	-		5-Year Interest Rate Swap	Final	05/09/2017	FALSE	328
JUN 17	117'315	118'010	117'265	117'295	-'052	117'277	517,638	3,168,482	Thursday, 11 May 2017 06:00 PM	5-Year T-Note Future	Final	05/09/2017	FALSE	329
SEP 17	117'105	117'117B	117'082	117'110A	-'055	117'095	4,175	26,057	Thursday, 11 May 2017 06:00 PM	5-Year T-Note Future	Final	05/09/2017	FALSE	329
DEC 17	-	-	-	-	-'055	116'315	0	0	Thursday, 11 May 2017 06:00 PM	5-Year T-Note Future	Final	05/09/2017	FALSE	329
Total							521,813	3,194,539	Thursday, 11 May 2017 06:00 PM	5-Year T-Note Future	Final	05/09/2017	FALSE	329
Total							-	-		5-Year T-Note	Final	05/09/2017	FALSE	330
MAY 17	-	-	-	-	-2'6	250'0	0	5	Thursday, 11 May 2017 06:00 PM	Oats Future	Final	05/09/2017	FALSE	331
JLY 17	248'2	249'6	245'0	245'0	-2'6	245'6	284	4,804	Thursday, 11 May 2017 06:00 PM	Oats Future	Final	05/09/2017	FALSE	331
SEP 17	-	-	230'0A	230'0A	-2'4	228'0	3	132	Thursday, 11 May 2017 06:00 PM	Oats Future	Final	05/09/2017	FALSE	331
DEC 17	225'0	225'0	222'6	223'0	-'6	223'2	42	879	Thursday, 11 May 2017 06:00 PM	Oats Future	Final	05/09/2017	FALSE	331
MAR 18	-	-	-	-	-'6	226'6	0	71	Thursday, 11 May 2017 06:00 PM	Oats Future	Final	05/09/2017	FALSE	331
MAY 18	-	-	-	-	-'6	226'6	0	0	Thursday, 11 May 2017 06:00 PM	Oats Future	Final	05/09/2017	FALSE	331
JLY 18	-	-	-	-	-'6	226'6	0	0	Thursday, 11 May 2017 06:00 PM	Oats Future	Final	05/09/2017	FALSE	331
SEP 18	-	-	-	-	-'6	226'6	0	0	Thursday, 11 May 2017 06:00 PM	Oats Future	Final	05/09/2017	FALSE	331
DEC 18	-	-	-	-	-'6	226'6	0	0	Thursday, 11 May 2017 06:00 PM	Oats Future	Final	05/09/2017	FALSE	331
MAR 19	-	-	-	-	-'6	226'6	0	0	Thursday, 11 May 2017 06:00 PM	Oats Future	Final	05/09/2017	FALSE	331
JLY 19	-	-	-	-	-'6	226'6	0	0	Thursday, 11 May 2017 06:00 PM	Oats Future	Final	05/09/2017	FALSE	331
SEP 19	-	-	-	-	-'6	228'0	0	0	Thursday, 11 May 2017 06:00 PM	Oats Future	Final	05/09/2017	FALSE	331
Total							329	5,891	Thursday, 11 May 2017 06:00 PM	Oats Future	Final	05/09/2017	FALSE	331
Total							-	-		Oats	Final	05/09/2017	FALSE	332
JUN 17	82.4	82.5	81.9	81.9	-.4	81.9	1,201	40,756	Thursday, 11 May 2017 06:00 PM	Bloomberg Commodity Index Future	Final	05/09/2017	FALSE	333
SEP 17	-	-	-	-	-.4	81.9	0	0	Thursday, 11 May 2017 06:00 PM	Bloomberg Commodity Index Future	Final	05/09/2017	FALSE	333
DEC 17	-	-	-	-	-.4	81.9	0	0	Thursday, 11 May 2017 06:00 PM	Bloomberg Commodity Index Future	Final	05/09/2017	FALSE	333
MAR 18	-	-	-	-	-.4	81.9	0	0	Thursday, 11 May 2017 06:00 PM	Bloomberg Commodity Index Future	Final	05/09/2017	FALSE	333
DEC 18	-	-	-	-	-.4	81.9	0	0	Thursday, 11 May 2017 06:00 PM	Bloomberg Commodity Index Future	Final	05/09/2017	FALSE	333
DEC 19	-	-	-	-	-.4	81.9	0	0	Thursday, 11 May 2017 06:00 PM	Bloomberg Commodity Index Future	Final	05/09/2017	FALSE	333
DEC 20	-	-	-	-	-.4	81.9	0	0	Thursday, 11 May 2017 06:00 PM	Bloomberg Commodity Index Future	Final	05/09/2017	FALSE	333
DEC 21	-	-	-	-	-.4	81.9	0	0	Thursday, 11 May 2017 06:00 PM	Bloomberg Commodity Index Future	Final	05/09/2017	FALSE	333
Total							1,201	40,756	Thursday, 11 May 2017 06:00 PM	Bloomberg Commodity Index Future	Final	05/09/2017	FALSE	333
Total							-	-		Binary	Final	05/09/2017	FALSE	334
JUN 17	309.3	309.3	306.3	306.8B	-1.7	307.4	373	14,668	Thursday, 11 May 2017 06:00 PM	Dow Jones US Real Estate Future	Final	05/09/2017	FALSE	335
SEP 17	-	-	-	-	-1.7	305.1	0	0	Thursday, 11 May 2017 06:00 PM	Dow Jones US Real Estate Future	Final	05/09/2017	FALSE	335
DEC 17	-	-	-	-	-1.7	302.8	0	0	Thursday, 11 May 2017 06:00 PM	Dow Jones US Real Estate Future	Final	05/09/2017	FALSE	335
MAR 18	-	-	-	-	-1.7	301.1	0	0	Thursday, 11 May 2017 06:00 PM	Dow Jones US Real Estate Future	Final	05/09/2017	FALSE	335
Total							373	14,668	Thursday, 11 May 2017 06:00 PM	Dow Jones US Real Estate Future	Final	05/09/2017	FALSE	335
MAY 17	-	-	-	-	-.055	9.645	19	135	Thursday, 11 May 2017 06:00 PM	Rough Rice Future	Final	05/09/2017	FALSE	336
JLY 17	9.940	9.950	9.865	9.880	-.075	9.870	134	10,188	Thursday, 11 May 2017 06:00 PM	Rough Rice Future	Final	05/09/2017	FALSE	336
SEP 17	10.160	10.210	10.145	10.145	-.070	10.130	17	720	Thursday, 11 May 2017 06:00 PM	Rough Rice Future	Final	05/09/2017	FALSE	336
NOV 17	-	-	-	-	-.065	10.375	0	65	Thursday, 11 May 2017 06:00 PM	Rough Rice Future	Final	05/09/2017	FALSE	336
JAN 18	-	-	-	-	-.055	10.585	0	1	Thursday, 11 May 2017 06:00 PM	Rough Rice Future	Final	05/09/2017	FALSE	336
MAR 18	-	-	-	-	-.055	10.760	0	1	Thursday, 11 May 2017 06:00 PM	Rough Rice Future	Final	05/09/2017	FALSE	336
MAY 18	-	-	-	-	-.055	10.760	0	0	Thursday, 11 May 2017 06:00 PM	Rough Rice Future	Final	05/09/2017	FALSE	336
Total							170	11,110	Thursday, 11 May 2017 06:00 PM	Rough Rice Future	Final	05/09/2017	FALSE	336
Total							-	-		Rough Rice	Final	05/09/2017	FALSE	337
JUN 17	1.480	1.484	1.448	1.450	-.031	1.451	516	1,989	Thursday, 11 May 2017 06:00 PM	Ethanol Future	Final	05/09/2017	FALSE	338
JLY 17	1.486	1.488	1.458	1.463	-.030	1.458	114	744	Thursday, 11 May 2017 06:00 PM	Ethanol Future	Final	05/09/2017	FALSE	338
AUG 17	1.485	1.485	1.470	1.470	-.025	1.463	76	478	Thursday, 11 May 2017 06:00 PM	Ethanol Future	Final	05/09/2017	FALSE	338
SEP 17	1.473	1.473	1.470	1.470	-.022	1.465	32	201	Thursday, 11 May 2017 06:00 PM	Ethanol Future	Final	05/09/2017	FALSE	338
OCT 17	-	-	-	-	-.021	1.461	11	157	Thursday, 11 May 2017 06:00 PM	Ethanol Future	Final	05/09/2017	FALSE	338
NOV 17	-	-	-	-	-.020	1.450	79	98	Thursday, 11 May 2017 06:00 PM	Ethanol Future	Final	05/09/2017	FALSE	338
DEC 17	-	-	1.449A	1.449A	-.013	1.445	72	325	Thursday, 11 May 2017 06:00 PM	Ethanol Future	Final	05/09/2017	FALSE	338
JAN 18	-	-	-	-	-.013	1.445	0	0	Thursday, 11 May 2017 06:00 PM	Ethanol Future	Final	05/09/2017	FALSE	338
FEB 18	-	-	-	-	-.013	1.445	0	0	Thursday, 11 May 2017 06:00 PM	Ethanol Future	Final	05/09/2017	FALSE	338
MAR 18	-	-	-	-	-.013	1.445	0	0	Thursday, 11 May 2017 06:00 PM	Ethanol Future	Final	05/09/2017	FALSE	338
APR 18	-	-	-	-	-.013	1.450	0	1	Thursday, 11 May 2017 06:00 PM	Ethanol Future	Final	05/09/2017	FALSE	338
MAY 18	-	-	-	-	-.013	1.450	0	0	Thursday, 11 May 2017 06:00 PM	Ethanol Future	Final	05/09/2017	FALSE	338
JUN 18	-	-	-	-	-.013	1.440	0	2	Thursday, 11 May 2017 06:00 PM	Ethanol Future	Final	05/09/2017	FALSE	338
JLY 18	-	-	-	-	-.013	1.440	0	0	Thursday, 11 May 2017 06:00 PM	Ethanol Future	Final	05/09/2017	FALSE	338
AUG 18	-	-	-	-	-.013	1.440	0	0	Thursday, 11 May 2017 06:00 PM	Ethanol Future	Final	05/09/2017	FALSE	338
SEP 18	-	-	-	-	-.013	1.440	0	0	Thursday, 11 May 2017 06:00 PM	Ethanol Future	Final	05/09/2017	FALSE	338
OCT 18	-	-	-	-	-.013	1.440	0	0	Thursday, 11 May 2017 06:00 PM	Ethanol Future	Final	05/09/2017	FALSE	338
NOV 18	-	-	-	-	-.013	1.440	0	0	Thursday, 11 May 2017 06:00 PM	Ethanol Future	Final	05/09/2017	FALSE	338
DEC 18	-	-	-	-	-.013	1.440	0	0	Thursday, 11 May 2017 06:00 PM	Ethanol Future	Final	05/09/2017	FALSE	338
JAN 19	-	-	-	-	-.013	1.440	0	0	Thursday, 11 May 2017 06:00 PM	Ethanol Future	Final	05/09/2017	FALSE	338
FEB 19	-	-	-	-	-.013	1.440	0	0	Thursday, 11 May 2017 06:00 PM	Ethanol Future	Final	05/09/2017	FALSE	338
MAR 19	-	-	-	-	-.013	1.440	0	0	Thursday, 11 May 2017 06:00 PM	Ethanol Future	Final	05/09/2017	FALSE	338
APR 19	-	-	-	-	-.013	1.440	0	0	Thursday, 11 May 2017 06:00 PM	Ethanol Future	Final	05/09/2017	FALSE	338
MAY 19	-	-	-	-	-.013	1.440	0	0	Thursday, 11 May 2017 06:00 PM	Ethanol Future	Final	05/09/2017	FALSE	338
JUN 19	-	-	-	-	-.013	1.440	0	0	Thursday, 11 May 2017 06:00 PM	Ethanol Future	Final	05/09/2017	FALSE	338
JLY 19	-	-	-	-	-.013	1.440	0	0	Thursday, 11 May 2017 06:00 PM	Ethanol Future	Final	05/09/2017	FALSE	338
AUG 19	-	-	-	-	-.013	1.440	0	0	Thursday, 11 May 2017 06:00 PM	Ethanol Future	Final	05/09/2017	FALSE	338
SEP 19	-	-	-	-	-.013	1.440	0	0	Thursday, 11 May 2017 06:00 PM	Ethanol Future	Final	05/09/2017	FALSE	338
OCT 19	-	-	-	-	-.013	1.440	0	0	Thursday, 11 May 2017 06:00 PM	Ethanol Future	Final	05/09/2017	FALSE	338
NOV 19	-	-	-	-	-.013	1.440	0	0	Thursday, 11 May 2017 06:00 PM	Ethanol Future	Final	05/09/2017	FALSE	338
DEC 19	-	-	-	-	-.013	1.440	0	0	Thursday, 11 May 2017 06:00 PM	Ethanol Future	Final	05/09/2017	FALSE	338
JAN 20	-	-	-	-	-.013	1.440	0	0	Thursday, 11 May 2017 06:00 PM	Ethanol Future	Final	05/09/2017	FALSE	338
FEB 20	-	-	-	-	-.013	1.440	0	0	Thursday, 11 May 2017 06:00 PM	Ethanol Future	Final	05/09/2017	FALSE	338
MAR 20	-	-	-	-	-.013	1.440	0	0	Thursday, 11 May 2017 06:00 PM	Ethanol Future	Final	05/09/2017	FALSE	338
APR 20	-	-	-	-	-.013	1.440	0	0	Thursday, 11 May 2017 06:00 PM	Ethanol Future	Final	05/09/2017	FALSE	338
MAY 20	-	-	-	-	-.013	1.440	0	0	Thursday, 11 May 2017 06:00 PM	Ethanol Future	Final	05/09/2017	FALSE	338
Total							900	3,995	Thursday, 11 May 2017 06:00 PM	Ethanol Future	Final	05/09/2017	FALSE	338
Total							-	-	Thursday, 11 May 2017 10:33 PM	South American Soybean Future	Final	05/09/2017	FALSE	339
Total							-	-		T-Bills Future	Final	05/09/2017	FALSE	341
MAY 17	-	-	-	-	+3'6	421'6	0	0	Thursday, 11 May 2017 06:00 PM	Mini-sized Chicago SRW Wheat Future	Final	05/09/2017	FALSE	346
JLY 17	433'4	434'4	428'2	429'2	-4'0	429'4	186	788	Thursday, 11 May 2017 06:00 PM	Mini-sized Chicago SRW Wheat Future	Final	05/09/2017	FALSE	346
SEP 17	448'0	448'0	443'7	445'6A	-4'2	444'4	17	147	Thursday, 11 May 2017 06:00 PM	Mini-sized Chicago SRW Wheat Future	Final	05/09/2017	FALSE	346
DEC 17	470'0	470'0	464'4	465'0	-4'6	464'4	19	329	Thursday, 11 May 2017 06:00 PM	Mini-sized Chicago SRW Wheat Future	Final	05/09/2017	FALSE	346
MAR 18	-	-	-	-	-4'6	482'2	0	11	Thursday, 11 May 2017 06:00 PM	Mini-sized Chicago SRW Wheat Future	Final	05/09/2017	FALSE	346
MAY 18	-	-	498'0A	498'0A	-4'6	493'6	0	8	Thursday, 11 May 2017 06:00 PM	Mini-sized Chicago SRW Wheat Future	Final	05/09/2017	FALSE	346
JLY 18	-	-	-	-	-3'4	500'6	0	77	Thursday, 11 May 2017 06:00 PM	Mini-sized Chicago SRW Wheat Future	Final	05/09/2017	FALSE	346
SEP 18	-	-	-	-	-2'6	512'2	0	8	Thursday, 11 May 2017 06:00 PM	Mini-sized Chicago SRW Wheat Future	Final	05/09/2017	FALSE	346
DEC 18	-	-	-	-	-2'6	526'4	0	1	Thursday, 11 May 2017 06:00 PM	Mini-sized Chicago SRW Wheat Future	Final	05/09/2017	FALSE	346
MAR 19	-	-	-	-	-3'2	534'6	0	0	Thursday, 11 May 2017 06:00 PM	Mini-sized Chicago SRW Wheat Future	Final	05/09/2017	FALSE	346
MAY 19	-	-	-	-	-3'2	537'0	0	0	Thursday, 11 May 2017 06:00 PM	Mini-sized Chicago SRW Wheat Future	Final	05/09/2017	FALSE	346
JLY 19	-	-	-	-	-3'2	533'0	0	0	Thursday, 11 May 2017 06:00 PM	Mini-sized Chicago SRW Wheat Future	Final	05/09/2017	FALSE	346
Total							222	1,369	Thursday, 11 May 2017 06:00 PM	Mini-sized Chicago SRW Wheat Future	Final	05/09/2017	FALSE	346
Total							-	-		Mini Eurodollar Future	Final	05/09/2017	FALSE	347
MAY 17	-	-	-	-	-5'4	427'0	32	2	Thursday, 11 May 2017 06:00 PM	KC HRW Wheat Future	Final	05/09/2017	FALSE	348
JLY 17	444'0	445'2	438'4	439'0	-5'4	438'6	18,284	151,522	Thursday, 11 May 2017 06:00 PM	KC HRW Wheat Future	Final	05/09/2017	FALSE	348
SEP 17	461'2	462'4	456'0	456'2	-5'2	456'2	7,694	32,340	Thursday, 11 May 2017 06:00 PM	KC HRW Wheat Future	Final	05/09/2017	FALSE	348
DEC 17	485'2	487'0	479'6	480'0	-5'6	480'2	5,550	37,899	Thursday, 11 May 2017 06:00 PM	KC HRW Wheat Future	Final	05/09/2017	FALSE	348
MAR 18	499'6	500'6B	494'2	494'2	-5'4	494'6	570	17,740	Thursday, 11 May 2017 06:00 PM	KC HRW Wheat Future	Final	05/09/2017	FALSE	348
MAY 18	505'6	511'4B	505'4	505'4	-5'2	505'4	64	3,906	Thursday, 11 May 2017 06:00 PM	KC HRW Wheat Future	Final	05/09/2017	FALSE	348
JLY 18	521'0	521'4B	518'0A	518'0A	-4'6	516'4	154	4,054	Thursday, 11 May 2017 06:00 PM	KC HRW Wheat Future	Final	05/09/2017	FALSE	348
SEP 18	-	-	531'4A	531'4A	-4'4	529'4	0	280	Thursday, 11 May 2017 06:00 PM	KC HRW Wheat Future	Final	05/09/2017	FALSE	348
DEC 18	-	-	549'0A	549'0A	-4'4	544'6	0	213	Thursday, 11 May 2017 06:00 PM	KC HRW Wheat Future	Final	05/09/2017	FALSE	348
MAR 19	-	-	-	-	-4'4	552'0	0	25	Thursday, 11 May 2017 06:00 PM	KC HRW Wheat Future	Final	05/09/2017	FALSE	348
MAY 19	-	-	-	-	-4'4	554'0	0	0	Thursday, 11 May 2017 06:00 PM	KC HRW Wheat Future	Final	05/09/2017	FALSE	348
